"","gamePlayId","playSide","possessionTeam","ballCarrierId","defensiveTeam","edgeSetterId_atMaxChange","frames_from_start_atMaxChange","total_change_at_max_change","relative_total_change","max_EIR_atMaxChange","expectedPointsAdded"
"1612","2022102309 3262","left","SEA",54506,"LAC",41231,8,10.7301647410197,-7.14983525898037,71.613325543046,-1.754174676
"1613","2022102309 3435","right","SEA",54506,"LAC",41269,4,4.6732484572758,4.6732484572758,59.0919389923085,1.311301191
"1614","2022102309 3510","left","SEA",54506,"LAC",46264,18,17.756563017585,5.2365630175849,86.8828281359768,-0.323280471
"1615","2022102309 4237","right","SEA",52552,"LAC",43332,10,14.2459949725091,14.2459949725091,79.1067545788827,-0.225732628
"1616","2022102309 4288","right","SEA",52552,"LAC",41269,9,7.88767313325437,7.88767313325437,66.2554712157113,-0.282970888
"1617","2022102309 784","left","SEA",52552,"LAC",47811,13,11.0375048125107,-6.98249518748923,78.5049967088155,0.869707455
"1618","2022102309 805","left","SEA",52552,"LAC",41231,3,7.86876720652333,-3.93123279347674,67.122757313912,0.380866287
"1619","2022102309 88","left","SEA",54506,"LAC",41231,7,12.002972583004,-8.63702741699603,69.7835374609861,-0.499221141
"1620","2022102309 881","left","SEA",54506,"LAC",41231,7,5.1895424864407,2.88954248644075,61.6350601331544,2.060770496
"1621","2022102310 1394","right","KC",54716,"SF",48117,11,7.32990597526859,7.32990597526859,61.357467153613,-0.063634338
"1622","2022102310 1439","left","KC",54716,"SF",44938,11,4.64485474217869,-0.0551452578213514,71.5370489768101,-0.388923956
"1623","2022102310 1552","right","SF",44820,"KC",35493,13,25.488041814039,25.488041814039,73.1493288901654,-0.51569772
"1624","2022102310 169","left","SF",46377,"KC",42406,8,7.86884012426867,-6.35115987573135,68.4599233853232,0.442033839
"1625","2022102310 2486","right","SF",44820,"KC",35493,6,19.5064036655029,19.5064036655029,59.980944614142,-0.644873281
"1626","2022102310 2560","right","SF",46377,"KC",35493,4,13.9285346126735,13.9285346126735,55.6471020061818,1.011610724
"1627","2022102310 2585","left","SF",46377,"KC",46144,12,23.7895986084105,-22.5304013915895,75.132240314621,-0.253250027
"1628","2022102310 2679","right","SF",46377,"KC",42406,2,16.5385696486391,16.5385696486391,64.1254529578306,-0.78493823
"1629","2022102310 2827","left","KC",41325,"SF",48123,12,19.6460029892826,-16.4339970107175,74.7180646817779,-0.236642591
"1630","2022102310 3487","left","KC",54716,"SF",48123,13,10.4258367069002,2.36583670690018,67.3868922475132,-0.302699673
"1631","2022102310 434","left","SF",54558,"KC",53887,8,15.1668666364262,4.62686663642614,67.3486772223098,-0.467061432
"1632","2022102310 56","right","SF",46377,"KC",54495,5,15.72741515538,8.73258484462002,58.1498386069561,0.28234028
"1633","2022102310 968","right","SF",46377,"KC",46144,15,27.9977168403961,27.9977168403961,64.5103259040825,0.398355533
"1634","2022102311 1042","right","PIT",53453,"MIA",46142,15,9.13773541155177,9.13773541155177,59.6140359638465,-0.256400302
"1635","2022102311 1223","left","MIA",42718,"PIT",37104,6,11.3022260146682,-3.77777398533186,59.8254069039955,-0.232461629
"1636","2022102311 1400","right","PIT",53453,"MIA",38548,4,9.05934974321323,2.52065025678675,60.0546238559273,-0.32011062
"1637","2022102311 1606","left","PIT",53453,"MIA",46307,3,11.2190967830567,-6.32090321694329,59.9062633550924,0.938437505
"1638","2022102311 1627","left","PIT",53453,"MIA",46307,7,5.04374351835801,2.04374351835801,56.9808513770469,-0.227808725
"1639","2022102311 2048","left","PIT",53453,"MIA",53447,5,12.5078085992617,-1.63219140073829,62.1082986559183,-0.839154555
"1640","2022102311 2163","left","MIA",42718,"PIT",52510,3,3.47573289724073,-2.14426710275927,56.6550534317335,0.305386419
"1641","2022102311 2277","right","MIA",46203,"PIT",48089,3,9.68678145299928,9.68678145299928,57.2877449786855,-1.664269249
"1642","2022102311 2309","left","MIA",46203,"PIT",37104,7,15.0542761538496,-7.06572384615038,63.7904407639283,-3.662641719
"1643","2022102311 235","left","MIA",42718,"PIT",52510,8,7.21670409783807,-2.24329590216192,59.7563182344504,0.310882619
"1644","2022102311 2579","right","PIT",53453,"MIA",46142,4,4.17456930124132,4.17456930124132,56.8331555365467,-0.414732172
"1645","2022102311 2742","right","MIA",42718,"PIT",53585,4,10.2097851478994,10.2097851478994,63.3674189973869,-0.382837252
"1646","2022102311 2999","left","MIA",46203,"PIT",52510,2,11.604669602945,-2.25533039705499,46.7989060376424,-0.420325829
"1647","2022102311 3233","left","MIA",42718,"PIT",48089,8,11.4011408762657,-5.35885912373428,63.1883432669134,0.51065774
"1648","2022102311 3254","left","MIA",42718,"PIT",52510,5,5.63066559204282,3.71066559204286,58.6975897835009,-1.177992872
"1649","2022102311 3316","right","PIT",53453,"MIA",46142,4,11.0746414239639,11.0746414239639,56.7678682454612,-0.079596989
"1650","2022102311 334","right","PIT",53453,"MIA",53447,10,14.5525461792182,14.5525461792182,71.522075424828,-0.523404652
"1651","2022102311 355","left","PIT",53453,"MIA",53447,6,6.14283940467107,-5.29716059532899,70.6191599284387,-0.150903034
"1652","2022102311 472","left","MIA",42718,"PIT",53585,6,12.4457492490187,-9.99425075098137,61.5191336563451,0.568600217
"1653","2022102311 514","left","MIA",46203,"PIT",52510,8,5.20550488425474,-0.554495115745254,66.5025499608458,-0.456930132
"1654","2022102311 686","left","MIA",46203,"PIT",47793,8,14.3127492038704,-12.4872507961296,71.5655938807293,0.034556124
"1655","2022102311 836","right","PIT",53453,"MIA",52464,17,17.4796685597393,4.98033144026067,76.4579587063033,-0.259865047
"1656","2022102311 931","right","PIT",54905,"MIA",43503,9,15.4092951200033,10.6107048799966,62.4167742148942,-0.679640854
"1657","2022102400 1301","right","CHI",47856,"NE",37308,11,25.934608958334,21.379391041666,83.8112500743378,-0.310895076
"1658","2022102400 196","left","CHI",47856,"NE",40000,10,10.6203726236618,-4.57962737633812,78.4468065398328,0.031213035
"1659","2022102400 217","left","CHI",47856,"NE",40000,6,9.86737502169981,-4.13262497830019,75.6623814599097,-0.767574569
"1660","2022102400 2492","right","CHI",47856,"NE",47826,5,19.6642024696657,19.6642024696657,66.3671375767756,-0.36005705
"1661","2022102400 2537","left","CHI",47856,"NE",47938,11,8.79454566993965,1.83454566993973,78.5397906708978,-0.034322971
"1662","2022102400 2558","left","CHI",47856,"NE",47826,8,9.84555271289469,-7.89444728710532,73.6672185304922,0.213623756
"1663","2022102400 2643","right","CHI",47856,"NE",46504,12,9.01418565484775,7.30581434515221,79.2986156111206,-0.649099887
"1664","2022102400 2845","left","CHI",53646,"NE",44944,9,8.32950163576439,-8.32950163576436,66.1098679677271,0.01708107
"1665","2022102400 2938","left","CHI",53646,"NE",47826,12,14.8568630539735,6.56414643542644,67.8087579114285,-0.21191414
"1666","2022102400 3027","left","CHI",47856,"NE",47826,12,24.4491144371474,-5.85088556285257,74.9902018136941,0.835997147
"1667","2022102400 3188","left","NE",53549,"CHI",37087,3,5.86353416812736,-17.1709678471345,60.7364179801539,0.076002308
"1668","2022102400 3376","left","CHI",53646,"NE",52495,6,13.1885173059123,0.888517305912359,59.6303828845615,-0.565364021
"1669","2022102400 3397","left","CHI",53646,"NE",52495,9,6.70489520180293,0.924895201802912,64.2376698934086,-0.603933739
"1670","2022102400 410","left","NE",47870,"CHI",41595,10,7.42666870474736,-5.45333129525264,70.2965146098348,-0.383420112
"1671","2022102400 513","left","NE",53549,"CHI",46153,6,9.50324629652353,-9.47675370347648,52.9144734125977,-0.904722113
"1672","2022102400 588","right","CHI",47856,"NE",52495,7,20.2766314584341,20.2766314584341,52.5626151893521,-1.253604556
"1673","2022102400 66","left","NE",53549,"CHI",47973,9,9.69269663378493,3.25269663378492,67.737073793715,-0.572929095
"1674","2022102400 781","right","NE",53549,"CHI",45009,9,19.3044832723057,19.3044832723057,66.8878869202001,-0.337755314
"1675","2022102400 887","right","NE",53549,"CHI",52563,8,9.94570051739052,9.94570051739052,46.3076796333702,-0.4585896
"1676","2022102700 1024","right","TB",54556,"BAL",53460,6,7.63655982356389,-10.8556656675627,56.3167543734165,-0.514920119
"1677","2022102700 1248","left","BAL",46437,"TB",47890,7,7.51471046070901,-4.44528953929102,67.5050817176657,-0.415913931
"1678","2022102700 2335","right","BAL",46437,"TB",46081,11,8.52322955207924,8.52322955207924,48.3974597924847,0.472018764
"1679","2022102700 2356","right","BAL",46437,"TB",38588,8,8.68840335852411,8.68840335852411,59.3625349262242,1.129997506
"1680","2022102700 2693","right","BAL",43362,"TB",47890,14,5.47042748681332,5.47042748681332,69.6262511212554,-0.593988005
"1681","2022102700 2757","left","BAL",47896,"TB",46159,8,9.7035007743371,-9.7035007743371,56.8148292645401,1.592385077
"1682","2022102700 3145","right","BAL",46437,"TB",47890,14,7.40284162925444,7.40284162925444,47.6630116961929,1.174741637
"1683","2022102700 3214","right","BAL",43362,"TB",47890,6,9.71072882136774,9.71072882136774,51.8624611121966,0.461555247
"1684","2022102700 3296","left","BAL",43362,"TB",47890,6,12.9259358070948,-8.61406419290518,62.5858462749034,-0.218597783
"1685","2022102700 3827","right","BAL",43362,"TB",42560,3,6.13283774274409,6.13283774274409,67.9831544546159,-1.31041001
"1686","2022103000 1152","left","DEN",40129,"JAX",35522,8,14.7988634436494,14.7988634436494,63.6622323662367,0.699343177
"1687","2022103000 1467","left","DEN",42358,"JAX",47790,8,22.1543354202475,-19.5646645797525,78.046011237809,-0.223868678
"1688","2022103000 1488","left","DEN",42358,"JAX",47790,3,15.0049174558414,-9.3750825441586,61.4503115465859,0.556992753
"1689","2022103000 1809","right","JAX",53454,"DEN",53668,3,7.66814892541586,7.66814892541586,63.4195665770055,0.366109841
"1690","2022103000 2447","right","JAX",52708,"DEN",47854,7,13.0445025062952,13.0445025062952,54.1597444986629,-1.24558826
"1691","2022103000 2511","right","DEN",40129,"JAX",54466,8,9.98379178555209,-8.296208214448,49.0567031221909,-0.17932581
"1692","2022103000 2556","left","DEN",40129,"JAX",43787,3,9.8296008097411,9.8296008097411,39.7132453718205,0.06684773
"1693","2022103000 2649","left","DEN",42358,"JAX",35522,2,21.2080661804803,-20.5109338195197,75.1467996161365,-0.228989864
"1694","2022103000 2771","left","JAX",53454,"DEN",54529,9,5.29262254883875,-3.70737745116125,57.3766323756064,0.91750253
"1695","2022103000 2792","left","JAX",53454,"DEN",54529,2,15.1560476720753,-10.0839523279247,64.8658083223717,-0.095241915
"1696","2022103000 2813","left","JAX",53454,"DEN",48308,2,7.24981455266797,-7.24981455266794,56.4083599661243,-0.131750429
"1697","2022103000 2932","left","DEN",40129,"JAX",35522,10,16.3429394374372,16.3429394374372,61.2172363199874,-0.813221451
"1698","2022103000 301","right","DEN",42358,"JAX",43787,17,25.6988287396675,-25.6988287396675,64.7401896806364,-0.529114716
"1699","2022103000 3128","right","DEN",42358,"JAX",43787,9,9.2715173740503,9.2715173740503,71.9883260913971,-0.032490247
"1700","2022103000 3339","right","JAX",53454,"DEN",47854,6,14.7456147107021,13.4543852892978,59.812869856855,0.665156967
"1701","2022103000 3381","left","JAX",53454,"DEN",54671,9,23.9864390106632,-17.7325609893368,71.633944666275,-0.397787123
"1702","2022103000 3640","left","JAX",53454,"DEN",54671,8,19.309262391994,-19.309262391994,71.9295139311211,0.902148497
"1703","2022103000 3661","left","JAX",53454,"DEN",54671,4,23.811460687883,-6.1485393121169,77.744279211209,-0.257672052
"1704","2022103000 3682","right","JAX",53454,"DEN",47854,9,22.9512264850622,22.9512264850622,73.7127435488081,0.796763477
"1705","2022103000 3788","left","DEN",40129,"JAX",52481,5,16.001781974755,12.1782180252449,43.7589966866903,-0.086841252
"1706","2022103000 532","right","DEN",40129,"JAX",46269,13,23.8008971245611,-17.9181028754389,52.171416284714,-0.57375155
"1707","2022103000 779","right","JAX",53454,"DEN",42929,12,12.8894118619619,2.15058813803824,71.6777703781806,0.072357309
"1708","2022103000 968","right","JAX",53454,"DEN",53668,7,11.5486374818209,11.5486374818209,50.0257320224858,0.882523435
"1709","2022103001 1150","right","CAR",44901,"ATL",53611,11,21.869298054782,21.869298054782,68.9763438855708,-0.232417404
"1710","2022103001 1200","right","CAR",44901,"ATL",53577,4,11.3560441896973,11.3560441896973,47.9345474524939,0.159279798
"1711","2022103001 1415","left","CAR",44901,"ATL",54503,14,14.0368826485436,4.63688264854352,63.9962200682358,1.919774014
"1712","2022103001 1691","left","CAR",44901,"ATL",46135,7,8.58754539076574,-2.91245460923426,68.0793625138772,-0.00509812
"1713","2022103001 189","right","CAR",44901,"ATL",53611,7,13.8115419457072,13.8115419457072,67.5277037304791,-0.080505512
"1714","2022103001 1975","left","CAR",53746,"ATL",52527,11,16.6052530701046,-16.6052530701046,67.0747005256442,0.329044372
"1715","2022103001 2496","right","ATL",54042,"CAR",52415,7,7.30238607078903,7.30238607078903,39.1445318004833,-0.204211268
"1716","2022103001 2533","right","ATL",54616,"CAR",43441,3,9.74836012018625,9.74836012018625,63.297897436181,0.820509357
"1717","2022103001 2700","left","CAR",55014,"ATL",53611,5,8.39018085214752,-7.34981914785237,66.0645760000057,-0.507217212
"1718","2022103001 2890","right","CAR",44901,"ATL",53611,2,6.47798918806549,6.47798918806549,54.8090435690274,-0.139312696
"1719","2022103001 2992","left","ATL",54042,"CAR",47799,5,7.67593771380348,-2.00406228619659,53.3413849667975,-0.424881176
"1720","2022103001 304","left","ATL",54616,"CAR",52446,3,9.03890156461307,-9.03890156461313,57.3196581472919,-0.622853661
"1721","2022103001 3274","right","CAR",44901,"ATL",54503,3,6.75018091388078,3.52981908611925,54.1010984018251,-0.025244311
"1722","2022103001 3306","right","CAR",53746,"ATL",54503,7,9.05928040832242,9.05928040832242,69.1689107800694,-0.561873538
"1723","2022103001 3439","left","CAR",44901,"ATL",46771,8,10.7348976505609,0.894897650560864,58.5016452185122,2.804744983
"1724","2022103001 3810","right","ATL",54616,"CAR",46527,5,8.47166092954703,8.47166092954703,49.6630449586077,-0.42618299
"1725","2022103001 4104","left","ATL",54042,"CAR",43441,4,14.6939711636268,-5.26602883637324,57.9878131846238,0.013234961
"1726","2022103001 4183","right","ATL",54616,"CAR",46527,11,10.9222883205688,10.9222883205688,61.6661190527796,-0.476243212
"1727","2022103001 4453","right","ATL",54616,"CAR",47799,14,8.21422106307,8.21422106307,71.7127485551407,-0.559488789
"1728","2022103001 4479","left","ATL",54616,"CAR",52446,7,11.8468634159359,-9.67313658406405,72.9523150539583,-0.910791597
"1729","2022103001 457","left","CAR",55014,"ATL",46135,4,12.4601582096984,-5.57984179030157,63.9464507901131,-1.174736164
"1730","2022103001 478","left","CAR",53746,"ATL",46135,9,4.91758347111167,-2.48241652888831,42.550308164064,-0.480011302
"1731","2022103001 551","left","ATL",54042,"CAR",46527,4,10.7806685408187,-2.79933145918136,55.2081368410208,-0.279074339
"1732","2022103002 1054","left","DAL",47911,"CHI",41595,12,18.3879750901021,-18.387975090102,80.2410702429478,0.017840525
"1733","2022103002 106","left","DAL",47911,"CHI",45009,4,7.139622682072,-3.60037731792801,54.2039431435289,1.71336504
"1734","2022103002 1170","left","DAL",47911,"CHI",45009,10,14.334024664183,-12.445975335817,74.8175983128372,2.229165604
"1735","2022103002 1354","left","DAL",55151,"CHI",54639,10,22.3155894743992,-19.4034105256008,62.7326412677459,-0.780377466
"1736","2022103002 1593","left","CHI",53646,"DAL",53513,11,15.6982292589171,-15.698229258917,65.5741473798532,-0.577915743
"1737","2022103002 1727","right","CHI",53646,"DAL",41263,3,7.44128513185173,7.44128513185173,59.0867312401881,-0.881609404
"1738","2022103002 1901","left","CHI",47856,"DAL",41263,10,23.4359572718321,-18.2830427281679,73.9792096354613,0.108840333
"1739","2022103002 2249","right","CHI",47856,"DAL",41263,5,18.876134253755,18.876134253755,51.2401204554097,-0.44813658
"1740","2022103002 2591","left","CHI",53646,"DAL",46185,6,8.45761501477975,-6.56238498522023,65.2662186782836,0.46676498
"1741","2022103002 2612","left","CHI",53646,"DAL",53504,5,11.5748146943822,-3.74518530561781,51.5528446135133,1.856898534
"1742","2022103002 2663","right","DAL",47911,"CHI",41595,10,10.5059292552636,10.1940707447364,59.3948183905747,-0.575123558
"1743","2022103002 269","right","DAL",55151,"CHI",55016,2,5.31354595107388,5.31354595107388,46.6949156767813,0.541294576
"1744","2022103002 2815","right","DAL",47911,"CHI",52563,3,11.5841263198778,11.5841263198778,46.7096762213515,1.351876386
"1745","2022103002 2891","right","CHI",47856,"DAL",42346,2,14.8755466388564,14.8755466388564,73.042704352249,-0.088025291
"1746","2022103002 3065","right","CHI",47856,"DAL",42346,3,11.0447685929442,11.0447685929442,69.91666743829,-0.288509474
"1747","2022103002 3243","right","CHI",53646,"DAL",46185,2,6.99212899753832,6.99212899753832,53.9535703736465,0.805470348
"1748","2022103002 3423","right","DAL",47911,"CHI",52563,7,9.18318475662751,9.18318475662751,65.3082169163135,-0.444033484
"1749","2022103002 3444","left","DAL",47911,"CHI",45009,10,9.12551228629663,-9.11448771370334,65.1012510358141,1.342108573
"1750","2022103002 3465","right","DAL",47911,"CHI",45345,14,21.7315785827772,21.7315785827772,78.9585878777325,-0.381329001
"1751","2022103002 3567","left","CHI",53646,"DAL",53504,3,10.7192859763894,-7.98071402361069,59.511186356376,2.270762283
"1752","2022103002 3593","left","CHI",53646,"DAL",53504,12,13.894603906903,-13.894603906903,61.2218045097233,-0.312995531
"1753","2022103002 3614","left","CHI",53646,"DAL",46088,12,10.0349652574037,-10.0349652574037,77.5655713648076,-0.16769821
"1754","2022103002 3867","right","DAL",55151,"CHI",41595,10,17.839901136163,10.840098863837,74.4470448705606,0.068363711
"1755","2022103002 3898","left","DAL",55151,"CHI",54639,7,21.7319562691286,-19.9870437308714,77.107084746732,-0.627974828
"1756","2022103002 3989","left","DAL",55151,"CHI",54639,7,12.553377155959,-6.826622844041,65.7360716517068,-0.089657514
"1757","2022103002 4079","left","CHI",54668,"DAL",53441,3,4.43823921883504,0.558239218835041,60.7304973939737,-0.018782212
"1758","2022103002 641","left","DAL",55151,"CHI",45345,12,10.1447895886404,-3.25521041135963,61.9448459267142,-0.650304838
"1759","2022103002 718","right","CHI",47856,"DAL",41263,3,10.302172026968,-1.72379321664715,63.909829048477,-0.596624712
"1760","2022103002 822","right","CHI",47856,"DAL",46088,12,12.5886983576321,12.5886983576321,42.1556399596008,0.272107512
"1761","2022103002 890","right","CHI",47856,"DAL",41263,11,23.9251167687668,17.7938832312331,71.7408331092432,-0.201320796
"1762","2022103002 956","left","CHI",47856,"DAL",46088,11,16.4311598914058,13.0511598914058,71.4240207654502,1.093443085
"1763","2022103003 1387","left","DET",44947,"MIA",53447,6,15.5938578080619,-12.1261421919382,67.0728467120493,0.389093032
"1764","2022103003 1530","left","DET",44947,"MIA",47796,9,8.3193740911733,-8.3193740911733,53.5576885937584,-0.612038815
"1765","2022103003 1609","left","MIA",52922,"DET",52743,12,10.7010003278595,-5.51899967214055,63.9488697935127,-0.566648084
"1766","2022103003 1711","left","MIA",46203,"DET",52475,6,13.5148415711531,-11.2851584288469,57.7290386963583,-0.357117541
"1767","2022103003 233","right","MIA",42718,"DET",47975,8,9.36717379151943,9.36717379151943,73.5513330635619,0.734383288
"1768","2022103003 2349","right","MIA",42718,"DET",54467,8,16.8643351444955,16.8643351444955,71.9497457714552,0.057984423
"1769","2022103003 2964","left","MIA",42718,"DET",54511,6,12.4313895955619,-7.44861040443809,63.3488414624399,-0.180180676
"1770","2022103003 3654","right","DET",52443,"MIA",46142,7,9.33644499322929,9.33644499322929,46.0279686033203,-0.888824366
"1771","2022103003 3754","right","MIA",42718,"DET",54511,4,14.3875349299222,14.3875349299222,57.4425383186086,0.715211408
"1772","2022103003 3832","right","MIA",42718,"DET",54467,3,4.05871472493054,4.05871472493054,53.5674631863352,-0.573335688
"1773","2022103003 504","right","DET",48707,"MIA",46142,13,5.99924869832978,5.99924869832978,62.8866514027946,0.137539754
"1774","2022103004 1051","left","TEN",43334,"HOU",35470,7,7.42396647744164,-3.75603352255843,65.9901200874774,-0.353139256
"1775","2022103004 1096","right","TEN",43334,"HOU",35470,6,5.43883510436001,1.86116489563994,61.4164407396965,-0.813849255
"1776","2022103004 1303","right","TEN",43334,"HOU",55045,8,8.12115396985052,8.12115396985052,62.7467342401531,0.262423499
"1777","2022103004 1324","left","TEN",43334,"HOU",54615,10,7.80877510085082,-7.80877510085082,57.3949460768715,3.734231131
"1778","2022103004 1615","right","TEN",43334,"HOU",35470,4,8.13410713416386,8.13410713416386,52.9326968044209,0.196743737
"1779","2022103004 1809","left","HOU",54572,"TEN",48462,5,9.60980733783933,-2.65019266216066,57.2567912024633,-2.124310188
"1780","2022103004 1890","left","TEN",43334,"HOU",46796,9,5.6296749906176,-5.13032500938243,56.0616854639721,0.31081517
"1781","2022103004 2041","right","TEN",43334,"HOU",35470,5,5.76325779637526,5.76325779637526,53.2940769891267,0.268945925
"1782","2022103004 2241","left","HOU",54572,"TEN",42365,7,8.16265137553896,-6.21734862446104,69.0109163077344,-0.527094054
"1783","2022103004 2345","left","TEN",43334,"HOU",53624,8,6.6355274155343,-2.82447258446572,63.0326765402757,0.816514956
"1784","2022103004 2366","left","TEN",43334,"HOU",35470,13,7.25879756718247,-3.58120243281752,39.8337197542163,0.909495976
"1785","2022103004 2408","right","TEN",46506,"HOU",53599,5,24.6338587286362,24.6338587286362,62.5052455499971,-0.661190419
"1786","2022103004 2469","left","TEN",46506,"HOU",46229,4,10.2106256621586,-5.02937433784138,67.0555785164794,0.698228387
"1787","2022103004 2490","left","TEN",43334,"HOU",46229,4,7.46925375008774,-6.63074624991239,46.1786534563096,0.260342584
"1788","2022103004 2511","left","TEN",43334,"HOU",53624,9,11.7401904197523,-11.7398095802477,62.4347195394699,-0.461606026
"1789","2022103004 2532","right","TEN",43334,"HOU",44922,3,11.2445113650388,11.2445113650388,68.0968678303337,-0.704513208
"1790","2022103004 2740","left","TEN",43334,"HOU",53599,2,2.75274989981429,-0.367250100185714,64.5684030888343,-0.885112894
"1791","2022103004 2761","right","TEN",43334,"HOU",42771,11,12.0478509379335,12.0478509379335,47.7587283829426,0.157462958
"1792","2022103004 2926","left","TEN",43334,"HOU",42771,13,19.1115259726384,-6.0284740273616,63.3478707990748,-0.477613
"1793","2022103004 2968","right","TEN",46506,"HOU",47940,12,9.11484917399187,-4.9948491739919,63.9291859964902,-1.253952073
"1794","2022103004 402","right","TEN",43334,"HOU",53599,6,6.13029564809446,6.13029564809446,46.8576618355903,-0.477065272
"1795","2022103004 504","right","HOU",54572,"TEN",42365,13,15.0342204028454,15.0342204028454,72.840299803678,-0.641514068
"1796","2022103004 77","right","TEN",43334,"HOU",55045,4,7.55699484730634,1.5230051526937,60.3892462062216,3.406834433
"1797","2022103004 781","right","TEN",43334,"HOU",35470,3,7.64549628952793,7.64549628952793,57.3875303474,-0.043431938
"1798","2022103004 849","left","TEN",46506,"HOU",46229,3,14.6377775044219,-3.722222495578,65.2937210969519,2.180760766
"1799","2022103004 894","left","TEN",43334,"HOU",55045,8,6.84808933978047,-6.84808933978047,61.6501295951344,-0.161495139
"1800","2022103005 1020","right","MIN",44853,"ARI",53639,3,15.2180279820346,15.2180279820346,63.6723766247307,0.606792903
"1801","2022103005 1177","right","MIN",44853,"ARI",48473,8,14.3605326287768,6.45946737122318,59.991416360769,-0.421468309
"1802","2022103005 142","left","MIN",44853,"ARI",48473,19,15.6971560940486,-15.6971560940486,60.3276130273029,0.520677981
"1803","2022103005 1498","right","MIN",47885,"ARI",54565,5,9.60536488584535,9.60536488584535,63.5883070639579,0.854560611
"1804","2022103005 1764","right","ARI",46526,"MIN",42465,9,10.8193664901909,10.8193664901909,67.6623384885992,0.354047803
"1805","2022103005 2663","right","MIN",44853,"ARI",47848,10,13.1555953957078,13.1555953957078,71.1634785380698,-0.001915699
"1806","2022103005 2807","left","MIN",47885,"ARI",53639,2,7.77340158706949,-2.60659841293062,52.4182738397358,1.980278926
"1807","2022103005 2990","right","MIN",44853,"ARI",42401,3,29.1909854521669,29.1909854521669,80.2139293630817,1.301924136
"1808","2022103005 3289","left","ARI",52630,"MIN",42431,10,12.6298309423199,-3.73016905768011,60.6841265957192,-0.577913722
"1809","2022103005 361","left","ARI",52630,"MIN",42431,10,6.63476637347554,-3.84523362652448,58.7491937015429,-0.481749423
"1810","2022103005 3623","left","MIN",44853,"ARI",53445,10,6.67580228933774,-6.48419771066224,40.0916412792754,0.581314454
"1811","2022103005 3644","left","MIN",44853,"ARI",53445,7,13.956310993905,-8.50368900609499,77.3734346222285,-1.050982885
"1812","2022103005 3825","left","ARI",52630,"MIN",42465,11,5.55618288750958,1.17618288750958,72.9727207327029,-0.271185023
"1813","2022103005 4232","right","MIN",44853,"ARI",37084,4,6.44049644396318,6.44049644396318,70.3359185634379,-1.145644026
"1814","2022103005 79","left","MIN",44853,"ARI",53445,2,4.21254817747834,0.412548177478357,52.1735693099793,-0.101238173
"1815","2022103006 1211","left","NO",44879,"LV",42391,11,11.3081024729564,-9.97189752704358,64.1468946315295,1.117861777
"1816","2022103006 1261","left","NO",44879,"LV",54591,13,8.62057463716231,-2.63942536283773,72.8421014189273,0.109182908
"1817","2022103006 1722","left","NO",44879,"LV",42391,12,17.9752342614991,-17.9752342614991,66.7371822461114,-0.146738969
"1818","2022103006 2208","left","NO",44879,"LV",46387,11,12.1195737598426,-4.82042624015736,73.9075861238898,0.959028092
"1819","2022103006 2440","left","NO",43525,"LV",47787,12,5.17046308933541,-1.50953691066459,70.3507596449997,-0.211586901
"1820","2022103006 2504","left","NO",44879,"LV",47787,3,9.51738018976231,-6.88261981023768,63.6365178926434,0.020076276
"1821","2022103006 2607","right","NO",44879,"LV",47889,8,21.5094414313064,21.5094414313064,80.7751783697719,-0.853761717
"1822","2022103006 3095","right","NO",44879,"LV",47810,9,5.83440573871837,5.83440573871837,67.4682130939196,-0.753767774
"1823","2022103006 3149","right","NO",44879,"LV",53508,2,5.00573547095996,5.00573547095996,54.7279245358688,0.058504393
"1824","2022103006 3170","right","NO",44879,"LV",53508,13,8.32011404175768,8.32011404175768,68.415190912711,0.329897949
"1825","2022103006 3239","left","NO",43525,"LV",47787,7,10.636158613442,-7.32384138655809,53.9884723900077,-0.767136236
"1826","2022103006 3291","right","NO",44879,"LV",43411,4,10.807777892222,10.807777892222,47.0213302950829,-0.595003533
"1827","2022103006 353","right","LV",47807,"NO",37097,10,11.2812808699027,11.2812808699027,75.2537349307217,1.658480465
"1828","2022103006 491","left","NO",44879,"LV",47787,4,6.31676656982643,1.17676656982644,54.1616020411045,-0.044102195
"1829","2022103006 757","right","NO",44879,"LV",47889,5,5.02963579283801,-11.1713416749412,64.3980218884034,1.232269721
"1830","2022103006 874","right","LV",47807,"NO",52665,2,6.01558190262753,6.01558190262753,54.7654427296942,0.222766213
"1831","2022103006 980","left","NO",44879,"LV",38551,8,11.2277683548318,-9.59223164516817,64.2971802457057,-0.387316672
"1832","2022103007 1246","left","NYJ",52733,"NE",44991,20,26.0264792211461,-26.0264792211461,67.975426271118,0.374906895
"1833","2022103007 1656","right","NE",47870,"NYJ",38589,2,8.69692807029085,8.69692807029085,57.0684771988626,-0.757543887
"1834","2022103007 1993","right","NE",53549,"NYJ",47881,20,12.5962264159016,10.4637735840984,66.3631383975792,-0.219948276
"1835","2022103007 2116","right","NE",53549,"NYJ",43301,7,17.4684348282759,17.4684348282759,63.0560055807276,2.584782046
"1836","2022103007 2296","left","NYJ",53536,"NE",43435,4,7.00538472326136,-4.25461527673863,66.3333192082475,-0.187372935
"1837","2022103007 2540","left","NE",47870,"NYJ",44929,2,14.1830982542226,-7.5769017457774,59.2527909248307,0.162901013
"1838","2022103007 259","right","NYJ",52733,"NE",44944,4,12.7956939581939,12.7956939581939,48.3849758466248,-0.489914996
